	Mmus_C57.6T_LVR_BSL_Rep1_B1	Mmus_C57.6T_LVR_BSL_Rep2_B2	Mmus_C57.6T_LVR_BSL_Rep3_B3	Mmus_C57.6T_LVR_FLT_Rep1_F1	Mmus_C57.6T_LVR_FLT_Rep2_F2	Mmus_C57.6T_LVR_FLT_Rep3_F4	Mmus_C57.6T_LVR_GC_Rep1_G2	Mmus_C57.6T_LVR_GC_Rep2_G3	Mmus_C57.6T_LVR_GC_Rep3_G5	Mmus_C57.6J_LVR_FLT_C_Rep1_M25	Mmus_C57.6J_LVR_FLT_C_Rep2_M26	Mmus_C57.6J_LVR_FLT_C_Rep3_M27	Mmus_C57.6J_LVR_FLT_C_Rep4_M28	Mmus_C57.6J_LVR_FLT_C_Rep5_M30	Mmus_C57.6J_LVR_FLT_I_Rep1_M21	Mmus_C57.6J_LVR_FLT_I_Rep2_M22	Mmus_C57.6J_LVR_GC_C_Rep1_M36	Mmus_C57.6J_LVR_GC_C_Rep2_M37	Mmus_C57.6J_LVR_GC_C_Rep3_M38	Mmus_C57.6J_LVR_GC_C_Rep4_M39	Mmus_C57.6J_LVR_GC_C_Rep5_M40	Mmus_C57.6J_LVR_GC_I_Rep1_M31	Mmus_C57.6J_LVR_GC_I_Rep2_M32	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep1_B2	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep2_B4	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep3_B6	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep4_B7	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep1_F1	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep2_F2	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep3_F3	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep4_F4	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep1_G1	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep2_G2	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep3_G3	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep4_G5	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep1_M4	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep2_M5	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep3_M7	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep4_M8	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep5_M10	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep1_M4	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep2_M5	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep3_M7	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep4_M8	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep5_M10	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep1_M25	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep2_M26	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep3_M28	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep4_M29	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep5_M30	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep1_M25	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep2_M26	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep3_M28	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep4_M29	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep5_M30	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep1_M36	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep2_M37	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep3_M38	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep4_M39	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep5_M40	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep1_M36	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep2_M37	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep3_M38	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep4_M39	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep5_M40	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep1_M16	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep2_M17	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep3_M18	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep4_M19	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep5_M20	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep1_M16	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep2_M17	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep3_M18	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep4_M19	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep5_M20	Mmus_BAL.TAL_LVR_BSL_Rep1_B1	Mmus_BAL.TAL_LVR_BSL_Rep2_B2	Mmus_BAL.TAL_LVR_BSL_Rep3_B3	Mmus_BAL.TAL_LVR_BSL_Rep4_B4	Mmus_BAL.TAL_LVR_BSL_Rep5_B6	Mmus_BAL.TAL_LVR_BSL_Rep6_B7	Mmus_BAL.TAL_LVR_FLT_Rep1_F1	Mmus_BAL.TAL_LVR_FLT_Rep2_F2	Mmus_BAL.TAL_LVR_FLT_Rep3_F3	Mmus_BAL.TAL_LVR_FLT_Rep4_F4	Mmus_BAL.TAL_LVR_FLT_Rep5_F5	Mmus_BAL.TAL_LVR_FLT_Rep6_F6	Mmus_BAL.TAL_LVR_GC_Rep1_G1	Mmus_BAL.TAL_LVR_GC_Rep2_G2	Mmus_BAL.TAL_LVR_GC_Rep3_G3	Mmus_BAL.TAL_LVR_GC_Rep4_G5	Mmus_BAL.TAL_LVR_GC_Rep5_G6	Mmus_BAL.TAL_LVR_GC_Rep6_G7
Gm8220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88451463	0	0	0	0	3.732717778	0	0	1.586640979	0	0	0	0	0	2.201313022	0	0	0	0	0.6958584615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17230	0	0	2.757112723	4.226315651	4.529684607	5.226939916	8.145202648	6.457106079	7.237086739	7.361776773	13.20726467	8.921046186	28.04867894	21.9619309	14.5870131	13.4555981	10.8498289	29.81640476	11.41649968	19.20274258	15.3216125	7.547747432	19.07010155	0	0	6.058067326	0	6.406512295	2.849957837	14.39911223	24.62111372	6.88471469	5.230169441	15.39090667	12.73124817	8.499161023	9.57014341	0	6.986661395	6.220518221	6.02467048	8.425303263	7.149412877	0.8829815019	3.595237589	7.965264338	22.36115559	28.48694975	20.44102783	17.90679952	6.896734388	21.15206741	34.10196886	25.37887104	15.0730893	21.93912503	6.019167562	14.10941142	14.43415545	8.93125802	12.10722162	13.0565812	10.64083423	13.65223608	10.65088242	13.91716923	4.671357189	5.87540267	5.367247575	11.3169102	10.99733953	8.898416812	5.895602299	3.917208268	13.74133184	0.8401191695	5.540004025	4.814071215	2.520656947	2.1735134	0	2.886543673	5.309675817	8.605707094	22.62149034	24.49618496	36.84017608	13.11577084	5.278024693	19.70504892	32.8334355	29.12197035	17.44927761
Gm17541	0	2.538538679	5.514225446	4.226315651	4.529684607	0	0	0	4.824724493	0	4.402421556	0	6.010431202	0	2.083859015	5.766684899	4.339931562	4.259486394	0	5.237111613	0	0	6.810750554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8424791211	0	0	0	0.8425303263	0	0	0	0	0	0	0	0	0	0	1.482694298	0	0	0	0	0	0	0	1.100656511	0	0	0	0	0	0	0	0.8945412625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.028249561	0	0	0	0	0	0	0	0
Vmn1r29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.29973804	0	0	0.8139454327	0	11.19815333	0	0	0	0	0	0	0	0	2.201313022	0	0	0.7185387413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr62	0	0	0	0	0	0	0	0	3.618543369	0	0	0	2.003477067	0	3.125788522	0	0	0	1.630928526	0	0	0	0	0.7306182208	0	0.7572584158	0	0	0.7124894593	0	0	0.688471469	2.852819695	0.5919579488	0	0	0	0	0	0	0.8606672115	0	0	0	0.7190475177	0	3.530708778	0	0	0	0	12.44239259	0	0	0	2.089440479	0	0	0	0	0	0.8160363249	1.520119175	0	0	0	0	0	0	0.7544606801	0	0	0	0	0	0	0	0	0	0	0	2.886543673	0	0	1.028249561	0	1.754294099	0	0	0	1.876196314	0	4.105712378
Yy2	0	7.615616037	30.32823995	5.635087535	3.019789738	36.58857941	43.44108079	21.95416067	28.94834696	36.80888386	30.81695089	8.921046186	26.04520188	14.64128727	4.16771803	3.844456599	0	34.07589116	39.14228462	43.64259677	0	49.81513305	42.22665343	32.87781993	55.70958355	56.79438118	40.951106	35.59173497	41.32438864	49.59694211	38.7782541	21.34261554	33.28289644	32.55768718	45.68271402	38.71840022	40.02059972	41.28147693	42.79330104	34.55843456	24.95934913	36.22880403	45.27961489	37.96820458	30.91904326	65.49217345	71.79107849	71.21737437	59.17139634	74.06903437	50.86341611	53.50228815	49.67025899	55.63829419	70.60552356	59.54905366	31.6006297	34.48967236	40.09487626	38.70211809	45.12691694	35.08956197	38.76303897	13.65223608	31.19186994	33.40120615	26.69346965	33.04914002	24.15261409	36.96857333	43.25620216	38.0205082	33.16276293	36.23417648	37.99074096	46.20655432	34.16335815	28.88442729	26.88700744	39.12324121	26.45764493	28.86543673	15.92902745	35.6522151	34.96048507	50.10583288	31.57729379	30.60346528	64.2159671	19.70504892	42.21441707	35.09570786	39.00426759
Gm5093	6.983868876	2.538538679	0	2.817543767	0	0	2.715067549	0	2.412362246	0	13.20726467	8.921046186	4.006954135	0	0	0	8.679863124	0	0	3.491407742	0	0	0	2.191854662	0	0.7572584158	0	0.7118346995	5.699915674	6.399605434	1.846583529	2.753885876	3.328289644	2.959789744	1.497793902	2.833053674	0.8700130373	1.684958242	0	4.147012147	0	0.8425303263	0	3.531926008	1.438095035	2.655088113	2.353805852	0.8378514632	0	0	2.586275395	0	1.482694298	2.928331273	0	0	3.009583781	3.13542476	2.405692576	0	3.301969533	0	0	2.874154965	1.521554631	0	2.002010224	0.7344253338	0	0	1.466311938	1.617893966	0	0	2.424940912	0	1.846668008	0.9628142431	0	3.260270101	1.150332388	0	2.123870327	1.229386728	3.084748683	2.226925906	0.8771470496	2.185961806	0.8796707821	4.283706286	0	0	11.29070904
Gm3636	0	0	0	1.408771884	0	0	1.357533775	0	1.206181123	0	0	0	0	4.88042909	1.041929507	1.9222283	0	0	0	0	0	0	5.448600443	0	1.160616324	0	0	0.7118346995	1.424978919	0	0	3.442357345	0	0	1.497793902	0	0.8700130373	2.527437363	1.746665349	1.382337382	0	0	0	1.765963004	1.438095035	0	5.88451463	3.351405853	0	0	0	0	0	0.9761104244	0.7933204894	3.134160719	0	0	0	2.232814505	3.301969533	0	0.7600595876	2.155616224	0	3.479292308	0	0	0.8945412625	0.7544606801	0	1.617893966	0	0	0.8083136374	0	0	1.925628486	0	1.0867567	3.450997164	5.773087346	0	0	0	2.226925906	1.754294099	0	1.759341564	0	0	0	0
Gm3095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.362150111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.732717778	0	0	0	3.134160719	0	0	0	0	4.402626043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp964	75.42578386	53.30931226	55.14225446	59.16841912	84.55411267	39.20204937	69.2342225	56.8225335	60.30905616	61.34813977	37.42058323	75.82889258	84.14603683	90.28793816	71.89313601	65.35576219	82.45869967	68.15178231	65.23714104	101.2508245	40.2192328	80.00612278	44.95095366	141.0093166	196.7244669	190.8291208	244.9881956	179.3823443	181.6848121	216.7866341	201.2776046	243.0304286	162.1352527	187.0587118	252.3782725	169.9832205	154.8623206	149.1188044	142.3532259	106.4399784	179.8794472	160.9232923	128.6894318	128.0323178	99.94760497	153.9951105	182.4199535	203.5979056	206.5619654	181.5098315	136.2105042	179.1704533	214.9906732	218.6487351	227.6829805	187.0049229	134.6788742	130.1201275	166.7946852	154.8084724	148.588629	154.2308654	133.7704874	165.9824492	130.092921	153.78472	147.4814198	156.4325961	118.9739879	161.4545856	140.765946	137.5209871	152.5487095	103.8060191	146.3047684	128.5382329	150.5034427	155.9759074	140.3165701	201.0499895	261.1254521	152.9868147	172.0334965	177.0316888	176.8589245	253.8695533	262.2669678	194.5506007	174.1748149	197.9072304	234.5245393	185.93258	316.1398531
Sco2	1245.922208	968.4525061	989.8034675	1552.466616	1730.33952	1761.478752	1235.355735	1628.482153	1732.076093	3374.147688	3044.274506	2957.326811	2598.509757	3450.463366	1479.539901	3277.399251	3103.051067	2698.384631	2371.370077	2585.387433	2219.71861	1668.052182	1905.648005	1387.444001	1381.713734	908.7100989	933.2541526	1929.072036	2066.219432	3463.786441	3120.726163	2102.591866	1979.381398	3634.029848	3306.380039	694.0981502	837.8225549	895.5553057	805.2127257	711.903752	746.1984724	903.1925098	906.3866769	752.3002396	753.5617986	1553.226546	998.0136813	1145.34295	1238.295949	1622.193247	1513.833198	1083.732395	1103.124558	1184.021945	1365.304562	1420.819526	1330.988427	1323.933105	1310.300556	1379.135093	1499.094168	1358.700481	1251.058081	1363.067992	1446.998454	978.3769969	888.8925394	1185.362489	1038.562406	940.8124681	1010.288925	1033.025297	1112.057984	1174.183178	911.777783	1909.590872	1330.5243	1330.609284	1569.529059	909.6153581	1022.645493	1896.459193	1982.63295	3426.30081	3241.042616	3219.021397	3191.938114	2297.445858	2164.869795	3849.338469	3451.26312	3056.313453	2694.373748
